"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000600,5.9,percent,4.9,7.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000600,4.0,percent,3.4,4.8,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000600,3.6,percent,3.1,4.3,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000600,3.1,percent,2.6,3.8,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000600,4.0,percent,3.5,4.9,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000600,4.2,percent,3.5,5.3,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000701,3.0,percent,2.4,4.0,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000701,4.0,percent,3.4,4.8,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000701,5.7,percent,5.1,6.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000701,4.4,percent,3.9,5.4,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000701,4.4,percent,3.8,5.4,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000701,3.8,percent,3.3,4.7,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000701,4.9,percent,4.1,6.2,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000701,4.7,percent,3.9,5.9,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000702,3.5,percent,2.9,4.4,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000702,4.7,percent,3.3,7.1,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000702,5.6,percent,4.3,8.0,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000702,8.2,percent,6.5,11.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001000702,6.0,percent,4.8,8.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
